"pval"	"apval"	"SBS1"	"SBS2"	"SBS5"	"SBS18"	"SBS45"	"SBS31"
"SAMPLE819"	0.981587147268939	1	21.1442298970351	17.4436511704531	229.883173641877	80.8800323338994	96.3792911287556	0.269621827979511
"SAMPLE613"	0.98300034327112	1	13.8091693905278	16.8525316599199	197.967119503679	134.430744411028	82.6740757064421	0.266359328403114
"SAMPLE841"	0.985627796797501	1	22.3373789729643	18.4697569431726	228.129985377415	94.4662110525729	82.3906842647183	0.205983389157267
"SAMPLE124"	0.986214523024671	1	12.3072628145635	15.929454976561	217.839769259592	106.087932586401	93.6001718443073	0.235408518575823
"SAMPLE821"	0.9886126021053	1	11.4952446650419	0	245.230063558767	106.287737216634	82.9869545595568	0
"SAMPLE834"	0.992059885842541	1	18.3111720532854	0	232.523273269406	120.416666610839	74.7488880664694	0
"SAMPLE544"	0.992983680485548	1	16.1220218663381	18.5040290630697	215.774298954	92.9908662721338	102.502351760362	0.106432084096518
"SAMPLE396"	0.99388255782511	1	15.6583634071251	15.0881821981824	216.321594598555	110.797435028872	88.0345232927997	0.0999014744656212
"SAMPLE814"	0.993928094558565	1	11.926365332635	13.1270228644289	219.044337739861	103.636517128853	98.1713673820889	0.0943895521327571
"SAMPLE854"	0.995373082191369	1	12.9603923237491	0	216.173417235503	144.812150744447	72.0540396963019	0
"SAMPLE468"	0.996810580973751	1	14.3143532850811	15.0540587031482	207.673494657704	152.804486872666	56.1020613631999	0.0515451182009377
"SAMPLE250"	0.999996316202144	1	0	0	248.040244532752	129.152246748383	68.8075087188652	0
"SAMPLE960"	0.999996932625302	1	0	0	232.580961046496	150.267182257142	63.1518566963619	0
"SAMPLE121"	0.999997083821606	1	0	15.6030533933641	215.232121662581	138.128150112325	77.03667483173	0
"SAMPLE392"	0.999997243298108	1	0	0	256.760282738185	90.6512064606541	98.5885108011605	0
"SAMPLE581"	0.999997256456665	1	15.0302248072078	0	235.026226405998	84.7853440675871	111.158204719207	0
"SAMPLE143"	0.999997329987651	1	17.9726480259869	0	237.177375777349	104.100723345015	86.749252851649	0
"SAMPLE426"	0.999997343575589	1	0	12.9658815006922	237.122368432597	124.150266321503	71.7614837452084	0
"SAMPLE193"	0.999997384762958	1	21.6721196056971	0	214.293116224582	127.446660696949	82.5881034727712	0
"SAMPLE533"	0.999997398636992	1	13.8561891096826	12.5932314284884	223.415783811528	98.7317556846781	97.4030399656233	1.88660193623577e-26
"SAMPLE436"	0.99999741258542	1	10.4338458891078	11.9435253498552	193.291525936449	138.773978848207	91.5571239763809	3.46093461423643e-24
"SAMPLE797"	0.999997454889326	1	15.0967878067833	0	238.663985122949	109.352946620066	82.8862804502012	0
"SAMPLE274"	0.999997483486983	1	16.3143243147559	0	255.331870034168	92.8865455534757	81.4672600976002	0
"SAMPLE215"	0.999997549051415	1	16.1957965151275	0	220.606646277673	121.164439623113	88.0331175840861	0
"SAMPLE458"	0.999997578760981	1	13.2261481083438	0	247.441962005163	85.3347779206234	99.9971119658695	0
"SAMPLE757"	0.999997578760981	1	0	15.6721425966726	246.253367178335	112.580135924811	71.4943543001818	0
"SAMPLE752"	0.999997601284624	1	0	13.4796563453533	230.512858293988	124.816837647197	77.1906477134613	0
"SAMPLE41"	0.999997608839652	1	13.2248220440668	18.0611767563469	235.447825248715	79.3611442992383	99.9050316516331	7.89830084522565e-24
"SAMPLE680"	0.999997608839652	1	13.9069996809964	13.2234830062533	226.377643671867	111.776999616918	80.7148740239655	7.78653914777052e-22
"SAMPLE316"	0.999997646978625	1	13.8827391385432	20.016403842502	217.485352114507	114.630013107072	79.9854917973762	5.51561402958302e-23
"SAMPLE437"	0.999997654680844	1	10.7803843866995	13.7218230890556	222.81914997544	119.195042611194	79.483599937611	2.68822067391502e-22
"SAMPLE895"	0.999997677940782	1	12.7539689889076	12.2464006839833	238.090143607042	112.28388818953	70.625598530537	4.35078347038408e-22
"SAMPLE177"	0.999997685746045	1	0	0	249.805435788348	106.283363145281	89.9112010663707	0
"SAMPLE741"	0.999997693577722	1	23.9855326954802	0	210.412244552227	128.413355069134	83.1888676831586	0
"SAMPLE323"	0.999997709321403	1	0	0	227.188285294071	128.837629593898	89.974085112031	0
"SAMPLE954"	0.999997717233961	1	17.3537597798938	0	229.22919138836	126.174050539826	73.2429982919197	0
"SAMPLE18"	0.999997725174041	1	10.6290048165619	0	255.097938583339	109.742985476334	70.5300711237657	0
"SAMPLE263"	0.999997789721287	1	25.1358151168035	0	218.285845529067	124.438842212207	78.1394971419222	0
"SAMPLE56"	0.999997789721287	1	16.107097663079	0	219.772889978768	126.322174587159	83.797837770994	0
"SAMPLE243"	0.999997806154814	1	16.6926270961949	14.5206325553542	210.331651153821	133.978949702042	70.4761394925875	1.20004221252001e-23
"SAMPLE867"	0.999997814417913	1	0	16.8355914917404	219.954679156202	132.069325277028	77.1404040750301	0
"SAMPLE441"	0.999997839396815	1	16.0119712967445	0	258.726439912671	85.9310904904563	85.3304983001282	0
"SAMPLE518"	0.999997847787538	1	14.7925508565953	0	246.808623972412	89.8714631854187	94.5273619855739	0
"SAMPLE115"	0.999997881682766	1	17.8529983412708	20.0500985339272	240.529803089488	87.2846915575342	80.2824084777797	1.4008934351299e-22
"SAMPLE128"	0.999997881682766	1	11.2572817364071	13.8414737519106	217.740332366265	102.764261678113	100.396650467304	3.04881922350044e-23
"SAMPLE471"	0.999997898835415	1	0	0	244.669088565031	117.4792973132	83.8516141217692	0
"SAMPLE166"	0.999997907464464	1	10.9389853118613	0	246.761034730884	112.59258036907	75.7073995881847	0
"SAMPLE511"	0.999997924830204	1	17.2820004720084	0	239.689350478224	115.54364226792	73.4850067818478	0
"SAMPLE398"	0.999997942342499	1	0	16.253792005212	202.97043722181	154.65531252276	72.120458250218	0
"SAMPLE839"	0.999997951154777	1	14.8493282859631	0	259.287019473563	71.0208666768941	100.84278556358	0
"SAMPLE200"	0.999998032240373	1	0	0	236.917258482522	146.507498784713	62.5752427327658	0
"SAMPLE545"	0.999998032240373	1	15.9212439217974	12.3573010242349	222.793865845669	98.3421893584762	96.5853998498224	4.26859079929658e-22
"SAMPLE499"	0.999998041457097	1	0	18.2455671587207	220.594233837624	117.158423755067	90.0017752485882	0
"SAMPLE72"	0.999998041457097	1	12.4013670094559	14.9143830391074	219.268979716462	124.144042963905	75.2712272710704	6.99518455440229e-25
"SAMPLE123"	0.999998060021904	1	14.3726922186188	0	237.410451007949	121.448103780887	72.7687529925452	0
"SAMPLE673"	0.999998060021904	1	0	0	235.33895030755	123.230718726184	87.4303309662662	0
"SAMPLE770"	0.999998088207103	1	16.6403309356817	0	215.653502627716	136.983638644868	76.7225277917335	0
"SAMPLE67"	0.999998097694967	1	0	0	259.188492650076	107.460993110857	79.3505142390664	0
"SAMPLE116"	0.999998107230391	1	14.1418270442311	0	256.782972187221	106.09888292393	68.9763178446173	0
"SAMPLE590"	0.999998107230391	1	0	0	232.387951107771	130.043571619049	83.5684772731796	0
"SAMPLE48"	0.999998126446824	1	14.5372458177382	0	234.573809415864	124.573812901854	72.3151318645436	0
"SAMPLE768"	0.999998126446824	1	14.509506817737	0	229.843092965895	117.6576686765	83.9897315398682	0
"SAMPLE182"	0.999998136129334	1	9.67702973987233	0	252.08816836522	109.445984438341	74.7888174565668	0
"SAMPLE162"	0.999998145862406	1	0	26.2258283104733	206.864616646524	136.307700075827	76.6018549671756	0
"SAMPLE68"	0.999998145862406	1	14.2882513288497	11.1198639103811	210.180624701783	125.782065401333	84.6291946576526	1.50824978782139e-25
"SAMPLE390"	0.999998155646842	1	11.397862600636	0	227.207377576197	127.302394070761	80.0923657524054	0
"SAMPLE433"	0.999998165483462	1	0	13.9540818388918	234.108443098675	113.310294983291	84.6271800791422	0
"SAMPLE332"	0.999998175373111	1	18.4850318828036	0	265.943254036467	82.7289786630019	78.8427354177278	0
"SAMPLE227"	0.999998185316656	1	17.2061291348357	13.2547900628745	228.213819046729	90.8309916731987	96.4942700823618	8.95822877969878e-22
"SAMPLE765"	0.999998185316656	1	15.5220599440153	14.0735006422901	220.829219988866	110.303589435026	85.2716299898025	1.88527213550855e-23
"SAMPLE185"	0.999998195314988	1	15.155585624669	16.6039464701199	230.038223699387	104.598120111639	79.6041240941855	1.68938100693242e-19
"SAMPLE651"	0.999998256508638	1	18.5325754763756	11.8889972078321	219.779344870454	113.3340870758	82.4649953695381	1.26471298032378e-22
"SAMPLE671"	0.999998266917635	1	16.1063811009256	0	236.283600836804	121.072318427939	72.5376996343315	0
"SAMPLE996"	0.999998277389528	1	15.3226970286924	0	226.666567442064	124.877530179762	79.1332053494814	0
"SAMPLE478"	0.999998287925471	1	17.1830462407474	13.3952647987533	196.946281577994	149.455785702171	69.0196216803347	3.34988480926356e-19
"SAMPLE55"	0.999998287925471	1	17.6554698011829	0	231.006527080517	119.110334730414	78.227668387886	0
"SAMPLE628"	0.999998287925471	1	15.6311285954275	14.1113220706047	228.881218419546	97.1029667923095	90.2733641221127	7.14633176614091e-23
"SAMPLE998"	0.999998298526653	1	13.9664534753604	14.7458374566881	220.501971004996	116.099558389633	80.6861796733229	2.45759601956588e-22
"SAMPLE283"	0.999998309194303	1	0	13.416413823071	242.322790853113	95.5845546435811	94.676240680235	0
"SAMPLE668"	0.999998309194303	1	15.6393053112125	0	239.436991180579	79.8097104180744	111.113993090134	0
"SAMPLE80"	0.999998319929686	1	12.8294823135372	0	234.570934418162	127.866744516123	70.7328387521777	0
"SAMPLE300"	0.999998341608921	1	0	0	257.152274055443	112.406848538657	76.4408774058996	0
"SAMPLE617"	0.999998341608921	1	0	11.5882771783861	236.432773028263	115.921331666114	82.0576181272369	0
"SAMPLE255"	0.999998352555516	1	19.5366731341297	15.9315636232981	215.380234920969	100.422951029827	94.7285772917763	3.65057175532622e-22
"SAMPLE66"	0.999998363575335	1	0	0	259.987150203565	106.128195327388	79.8846544690469	0
"SAMPLE869"	0.999998363575335	1	0	0	243.459668314842	135.428136018329	67.1121956668293	0
"SAMPLE753"	0.999998374669868	1	12.009838878195	0	240.421306361308	108.337585701889	85.2312690586077	0
"SAMPLE8"	0.999998374669868	1	16.3115672478622	0	244.347632939613	75.0995295625302	110.241270249995	0
"SAMPLE137"	0.999998385840654	1	17.988018782231	14.8976971834082	205.963529337925	130.555822762642	76.5949319337942	2.67309676056489e-22
"SAMPLE169"	0.999998385840654	1	13.7413202808548	16.5626394329557	214.775611630892	92.8936052039771	108.026823451321	6.16998948962917e-22
"SAMPLE418"	0.999998397089288	1	16.8550016176609	11.3759024801879	229.535479218846	105.474374666485	82.7592420168202	1.97800535826002e-22
"SAMPLE419"	0.999998397089288	1	0	19.0123776425615	225.578685137664	110.948883597679	90.4600536220954	0
"SAMPLE522"	0.999998397089288	1	13.8992289289759	0	252.322755330636	112.605393594554	67.172622145834	0
"SAMPLE633"	0.999998408417421	1	14.8743741469978	18.0462368129886	200.602386039223	147.1037533585	65.3732496422911	2.32547319107788e-23
"SAMPLE577"	0.999998431319084	1	16.3661042695041	12.9310878107919	210.787445907121	123.469691892955	82.4456701196283	1.79260487298289e-20
"SAMPLE947"	0.999998431319084	1	0	0	232.000716227775	120.097382208561	93.9019015636638	0
"SAMPLE324"	0.999998442896223	1	13.0429960570451	0	230.717201489029	124.304993379653	77.9348090742729	0
"SAMPLE541"	0.999998454560086	1	15.8947325327525	11.4125756799564	218.02361283246	111.183317192858	89.4857617619729	1.87365131398939e-26
"SAMPLE726"	0.999998454560086	1	25.7787750571254	11.0946175492587	207.378961647913	116.218311750847	85.5293339948559	4.46001339573039e-22
"SAMPLE764"	0.999998454560086	1	23.0855849798597	15.0818736231813	179.011663877365	130.410305627554	98.4105718920401	2.92529185021009e-20
"SAMPLE138"	0.999998466312651	1	18.9851011705507	12.9382783840818	224.033443334274	105.066515414472	84.9766616966214	3.67252894075131e-24
"SAMPLE241"	0.999998466312651	1	15.2778678724951	14.9269631724704	229.277924091282	115.312808750284	71.2044361134684	2.50898780830904e-24
"SAMPLE260"	0.999998466312651	1	11.6098233324238	0	242.955139947026	105.777279678331	85.6577570422189	0
"SAMPLE474"	0.999998466312651	1	0	0	232.721424815217	150.73839072932	62.5401844554629	0
"SAMPLE832"	0.999998466312651	1	0	0	236.884332264789	120.217611876619	88.8980558585924	0
"SAMPLE489"	0.999998478155974	1	16.2461219074599	13.2269128089078	195.342882047522	145.804987888327	75.3790953477832	1.2910556685351e-21
"SAMPLE497"	0.999998478155974	1	15.247176383749	0	240.26610222354	107.148640724536	83.3380806681749	0
"SAMPLE643"	0.999998478155974	1	19.565239328965	14.6134755769357	220.797759159349	100.232326641739	90.7911992930112	3.99701170305296e-21
"SAMPLE716"	0.999998478155974	1	12.8493323238583	0	255.988104343139	109.476983905537	67.6855794274663	0
"SAMPLE345"	0.99999849009219	1	12.7900048094537	0	239.46552104234	126.760338196928	66.9841359512782	0
"SAMPLE796"	0.999998502123519	1	0	0	250.972371856629	115.250215304241	79.7774128391307	0
"SAMPLE309"	0.999998514252273	1	0	16.1222179830951	256.619946049273	79.0430586569757	94.2147773106562	0
"SAMPLE312"	0.999998514252273	1	19.0441705784885	13.4865737014334	226.391237204015	123.544289149783	63.5337293662793	1.54174980010466e-21
"SAMPLE477"	0.999998514252273	1	16.1338822263621	11.8180434523644	227.261385812191	100.421328343134	90.3653601659487	4.13306422584361e-23
"SAMPLE535"	0.999998514252273	1	0	14.4266125450417	213.583944948767	144.891694788776	73.0977477174152	0
"SAMPLE921"	0.999998514252273	1	12.2678692674267	18.4101403625279	203.658085348498	131.914319931522	79.7495850900258	1.42276886090413e-22
"SAMPLE43"	0.999998526480858	1	0	13.2124129026201	222.803259640528	141.239636114396	68.744691342456	0
"SAMPLE647"	0.999998526480858	1	11.6374355855074	0	261.179433368972	104.399654935972	68.7834761095484	0
"SAMPLE251"	0.999998538811779	1	17.2367648270342	0	227.984564238397	119.848177535673	80.9304933988952	0
"SAMPLE270"	0.999998538811779	1	0	0	247.995626521751	113.57896478868	84.4254086895693	0
"SAMPLE493"	0.999998538811779	1	17.9324659887604	11.8724412452861	226.000907430666	110.299348453067	79.8948368822203	1.7794826522623e-23
"SAMPLE951"	0.999998538811779	1	17.295364185537	0	225.996679693482	120.244838833056	82.4631172879242	0
"SAMPLE321"	0.999998551247649	1	16.4313194678827	0	243.994629806957	84.1573836481326	101.416667077028	0
"SAMPLE342"	0.999998551247649	1	0	0	256.821813285298	105.776906197335	83.4012805173676	0
"SAMPLE344"	0.999998551247649	1	20.411845248177	0	237.952455877881	106.89333906778	80.7423598061623	0
"SAMPLE352"	0.999998551247649	1	19.7184871843061	11.733351765862	229.715008268783	100.057299314505	84.7758534665441	7.36457869474847e-23
"SAMPLE5"	0.999998551247649	1	16.071144876864	11.1014418049242	217.506794593018	119.051556245871	82.2690624793237	6.65462723330163e-22
"SAMPLE652"	0.999998551247649	1	15.4447903737018	0	232.721291371283	116.579201474481	81.2547167805349	0
"SAMPLE842"	0.999998551247649	1	0	15.2599510428616	252.063902072108	90.1720686479247	88.5040782371054	0
"SAMPLE991"	0.999998551247649	1	13.3316886207056	0	238.03278073543	103.066847016845	91.5686836270195	0
"SAMPLE194"	0.999998563791196	1	15.5369667946618	19.2230120188225	212.011649149902	83.7595675272883	115.468804509325	1.89504291662533e-37
"SAMPLE654"	0.999998563791196	1	13.0440499103304	21.0561299792696	222.65414189618	86.4967380648414	102.748940149379	1.43162776192438e-22
"SAMPLE257"	0.999998576445264	1	15.325502048416	16.06231022725	207.037158673761	139.12932557151	68.4457034790626	1.09676059750099e-22
"SAMPLE27"	0.999998576445264	1	12.9659570652711	0	244.123014153702	109.520011993047	79.3910167879791	0
"SAMPLE119"	0.999998589212829	1	20.3553441959837	0	245.66671309848	85.3001793157924	94.6777633897443	0
"SAMPLE256"	0.999998589212829	1	0	11.6133255483966	228.111727968486	126.192141259062	80.0828052240554	0
"SAMPLE379"	0.999998589212829	1	0	0	240.747257750373	156.857788136669	48.3949541129579	0
"SAMPLE410"	0.999998589212829	1	0	0	228.476276954511	156.50641187622	61.0173111692699	0
"SAMPLE594"	0.999998589212829	1	20.3569966525504	0	232.217870273835	121.33320399373	72.091929079885	0
"SAMPLE683"	0.999998602097	1	0	17.2407464164549	223.315106812614	110.499238631331	94.9449081395999	0
"SAMPLE91"	0.999998615101032	1	14.1698711222136	0	219.268645541109	125.518329250521	87.0431540861557	0
"SAMPLE174"	0.999998628228333	1	18.3845798883139	0	234.820577165035	106.04401934002	86.7508236066312	0
"SAMPLE568"	0.999998641482476	1	14.3706666799068	0	249.273705610103	89.971855318468	92.3837723915221	0
"SAMPLE988"	0.999998641482476	1	17.6854961547418	0	233.561530433709	116.714620102155	78.0383533093941	0
"SAMPLE350"	0.999998654867212	1	18.6397002757788	13.6368040213947	207.683757439794	147.781908944587	58.2578293184457	7.9431061264859e-23
"SAMPLE495"	0.999998654867212	1	23.4676057335986	17.884551581333	220.785927993431	85.6435891384469	98.2183255531905	4.1009013184782e-23
"SAMPLE866"	0.999998654867212	1	0	18.8865404823531	224.6516220253	116.006063609456	86.4557738828909	0
"SAMPLE368"	0.999998668386477	1	19.8711097568808	12.6589246667935	230.023837920519	98.2362532237904	85.2098744320161	1.50700251882651e-22
"SAMPLE484"	0.999998668386477	1	13.9158731605373	0	247.350075609265	83.7411078243695	100.992943405828	0
"SAMPLE801"	0.999998668386477	1	0	0	263.253067447378	100.427658743633	82.3192738089888	0
"SAMPLE279"	0.999998682044413	1	12.9200363246269	0	235.118481490062	92.5846847053457	105.376797479965	0
"SAMPLE417"	0.999998682044413	1	21.8945151762326	12.0639617957534	212.11321095483	91.4819627747857	108.446349298398	3.80575161075949e-23
"SAMPLE708"	0.999998682044413	1	0	0	226.297976686303	140.614386217498	79.0876370961988	0
"SAMPLE863"	0.999998682044413	1	16.5582845516004	0	230.20982228364	107.920680169343	91.3112129954162	0
"SAMPLE222"	0.999998695845375	1	11.3899526329342	0	236.17520498616	128.4607179735	69.9741244074062	0
"SAMPLE728"	0.999998695845375	1	15.9588613410875	0	247.337709751017	121.138678741289	61.5647501666059	0
"SAMPLE409"	0.999998738153594	1	22.8725377111291	14.7420873016582	226.546106184614	79.9843776461617	101.854891156437	5.25313149336501e-24
"SAMPLE571"	0.999998738153594	1	0	0	258.832151223685	91.5493083026308	95.6185404736844	0
"SAMPLE569"	0.999998752575169	1	0	0	259.583254680796	96.7305469932249	89.6861983259794	0
"SAMPLE188"	0.999998767165435	1	27.1264451706487	0	230.615781807528	99.4421829039278	88.8155901178955	0
"SAMPLE383"	0.999998767165435	1	20.7593072058123	0	220.329910917379	134.682466722395	70.2283151544135	0
"SAMPLE399"	0.999998767165435	1	17.5247275934183	0	225.099068991303	99.993621709898	103.38258170538	0
"SAMPLE936"	0.999998767165435	1	0	20.4441260969393	218.196193209854	122.170694712621	85.1889859805852	0
"SAMPLE221"	0.999998781930454	1	15.4768342793183	0	255.562509283313	90.7592837440404	84.2013726933287	0
"SAMPLE357"	0.999998781930454	1	14.5406272658627	0	256.120158838247	82.0449357895323	93.2942781063582	0
"SAMPLE428"	0.999998781930454	1	23.7064311692729	12.8788880121242	237.270714622855	84.6134991061911	87.5304670895569	1.0375049181649e-56
"SAMPLE473"	0.999998781930454	1	0	14.5913366882293	249.147065986894	84.1960279527377	98.0655693721387	0
"SAMPLE800"	0.999998781930454	1	16.2842058375067	18.0644680396746	191.037581055671	142.316838103811	78.2969069633373	3.76539344449364e-23
"SAMPLE828"	0.999998781930454	1	11.7840626184376	0	253.299718410192	98.1613214270045	82.754897544366	0
"SAMPLE857"	0.999998781930454	1	0	18.4794125996692	234.921010742581	118.217207788354	74.3823688693954	0
"SAMPLE22"	0.999998796876658	1	15.2496325668867	0	223.848568264819	110.957008363168	95.944790805126	0
"SAMPLE285"	0.999998796876658	1	0	0	233.292479332171	137.557869006581	75.1496516612483	0
"SAMPLE450"	0.999998796876658	1	16.8808237811752	11.6127919633864	217.854530682876	107.55489589277	92.0969576797917	7.40902439260015e-22
"SAMPLE486"	0.999998827340422	1	14.1715543621843	21.9594393735742	211.548271955973	100.527080458279	97.7936538499893	3.87470096523254e-23
"SAMPLE555"	0.999998827340422	1	0	18.9762849776686	214.226816274288	146.178183515766	66.618715232277	0
"SAMPLE674"	0.999998827340422	1	15.1917814932695	16.155248931835	214.537965006945	130.951328872674	69.1636756952765	1.44543796599995e-21
"SAMPLE146"	0.999998842873023	1	13.388837215403	17.2709415540462	205.034191030393	113.558933092058	96.747097108099	1.14649531752236e-21
"SAMPLE173"	0.999998842873023	1	0	13.8876984932725	215.235380305986	120.119397887571	96.757523313171	0
"SAMPLE179"	0.999998842873023	1	21.0885996358819	14.3986145954083	226.011020231049	94.8155652849318	89.6862002527291	4.5755673606311e-24
"SAMPLE524"	0.999998842873023	1	17.347647410841	16.1164466389724	232.624060982695	109.198746164789	70.7130988027022	2.28766801818569e-21
"SAMPLE935"	0.999998842873023	1	20.4804246509824	0	243.187732877331	102.522263963627	79.8095785080598	0
"SAMPLE517"	0.999998874581165	1	0	14.6386124060103	240.582817313707	114.597839327273	76.1807309530095	0
"SAMPLE560"	0.999998874581165	1	14.8990116143672	0	230.535103813255	124.529095041744	76.0367895306332	0
"SAMPLE878"	0.999998874581165	1	14.5554462167197	15.6405617877726	225.283124752299	120.129359132161	70.3915081110482	2.55554113663405e-21
"SAMPLE928"	0.999998874581165	1	11.9683882428917	0	249.749839418616	98.1215543216175	86.1602180168746	0
"SAMPLE992"	0.999998874581165	1	0	21.0476180570533	239.09247034203	111.152762493784	74.7071491071323	0
"SAMPLE413"	0.999998890775087	1	18.1635620254924	11.7340461845645	213.797896332775	124.394049130077	77.9104463270912	9.53556309082403e-19
"SAMPLE494"	0.999998890775087	1	0	0	243.331802831108	99.570123719415	103.098073449477	0
"SAMPLE888"	0.999998890775087	1	11.1606304091073	0	235.514600305325	113.994010811637	85.330758473931	0
"SAMPLE275"	0.999998907208957	1	17.5561493677556	0	249.849597180711	67.5719106181982	111.022342833335	0
"SAMPLE340"	0.999998907208957	1	20.9327096935576	0	246.396454455311	97.8207503397142	80.8500855114172	0
"SAMPLE747"	0.999998907208957	1	18.9256024857764	13.8438101900246	213.490008325828	98.5993483847412	101.14123061363	2.66150896783897e-22
"SAMPLE924"	0.999998907208957	1	20.1314341506642	0	238.715001336391	80.8911364204384	106.262428092506	0
"SAMPLE129"	0.999998923893769	1	15.1306590796495	0	227.524311847414	112.41434384575	90.9306852271866	0
"SAMPLE480"	0.999998923893769	1	0	17.3343598486865	197.801738631492	153.68768411322	77.1762174066023	0
"SAMPLE602"	0.999998923893769	1	24.5273156438196	16.8808686320715	226.360463446863	103.127516453345	75.1038358239004	2.4404462393332e-24
"SAMPLE751"	0.999998923893769	1	17.8211677135142	19.5583969010981	214.457763806591	95.4646287625963	98.6980428162003	5.44750619473094e-23
"SAMPLE898"	0.999998923893769	1	0	18.9969881755246	234.261524040046	113.332402148908	79.4090856355219	0
"SAMPLE923"	0.999998923893769	1	20.6383949381196	16.9877633512003	207.242222626188	110.288340637447	90.8432784470461	7.9216848346585e-23
"SAMPLE789"	0.999998940841383	1	16.0550243980274	15.4272014387477	243.603322991768	73.6785533230469	97.2358978484102	2.48482829302132e-25
"SAMPLE969"	0.999998940841383	1	21.2464465327318	14.2716543088489	216.440641563192	92.4962202131277	101.545037382099	4.42818928349076e-21
"SAMPLE505"	0.999998958064622	1	20.2551935095495	20.9025938796043	222.090334763882	88.5410473523778	94.2108304945864	5.16018127318076e-24
"SAMPLE506"	0.999998958064622	1	17.0953341397485	21.374819001144	231.889066894172	75.1799813507258	100.460798614209	1.09891675929184e-21
"SAMPLE549"	0.999998958064622	1	15.2616885957638	15.1622760002813	223.467021452196	117.7764496257	74.3325643260589	2.61167898877444e-24
"SAMPLE784"	0.999998958064622	1	14.0287359658839	0	254.082226920046	106.27619760193	71.6128395121399	0
"SAMPLE885"	0.999998958064622	1	15.1908652029925	0	239.176745732903	104.354952517965	87.2774365461396	0
"SAMPLE995"	0.999998958064622	1	14.8433401972765	13.3604098871533	223.706865512387	104.693523587624	89.3958608155593	5.71579820399777e-22
"SAMPLE334"	0.999998975577388	1	15.4831113051916	14.0557326906907	239.395122235421	98.0308177754676	79.035215993229	4.73908948627764e-22
"SAMPLE203"	0.999998993394793	1	12.5984025127252	17.2194568464352	230.549456534074	83.5969927898144	102.035691316951	2.97730665269211e-21
"SAMPLE644"	0.999998993394793	1	16.5521528813852	14.5297100835609	227.785260258831	88.7698675006049	98.3630092756177	3.668106258887e-22
"SAMPLE7"	0.999998993394793	1	0	0	242.25940063943	115.491779291164	88.2488200694069	0
"SAMPLE908"	0.999998993394793	1	25.2254491605911	13.1935261659167	209.105378201197	111.852562473294	86.6230839990012	1.27208753989378e-21
"SAMPLE197"	0.99999901153331	1	0	17.8986564289183	244.33694259386	108.53916703385	75.2252339433723	0
"SAMPLE238"	0.99999901153331	1	19.1202788551123	13.2749903298061	225.097486861751	113.776437861178	74.7308060921526	1.1540640817932e-22
"SAMPLE365"	0.999999030010952	1	18.2175939541595	13.0937484586835	223.672827979844	119.623216401206	71.392613206107	1.37297565660885e-25
"SAMPLE385"	0.999999030010952	1	24.2134825996021	19.8589032679005	199.433476600442	103.865823111164	98.6283144208919	9.00734869115093e-21
"SAMPLE424"	0.999999030010952	1	20.7437708864587	11.8737947137071	227.709052079281	95.0442657116568	90.6291166088968	0
"SAMPLE155"	0.999999048847484	1	17.6758953722771	12.2343936745947	223.981506828756	117.434524059829	74.6736800645431	8.01608680108041e-22
"SAMPLE302"	0.999999048847484	1	23.0563807988399	12.4179742591754	230.714012602192	71.5649735785444	108.246658761249	4.79700245544019e-22
"SAMPLE451"	0.999999048847484	1	15.0470801794364	16.2052244345368	232.802780809842	97.1763532332353	84.7685613429492	4.74279183342535e-27
"SAMPLE725"	0.999999048847484	1	0	0	237.003013787934	124.384814023519	84.6121721885473	0
"SAMPLE886"	0.999999048847484	1	16.7183989779913	15.5026655339641	206.50529300189	124.422341794727	82.8513006914272	3.31208761781093e-23
"SAMPLE19"	0.999999068064667	1	19.503400125596	0	240.89256221208	92.7905496444955	92.8134880178283	0
"SAMPLE2"	0.999999068064667	1	12.8601303309611	0	261.781632994691	100.540315964352	70.817920709996	0
"SAMPLE281"	0.999999068064667	1	15.0244287722158	19.0895108997288	229.73541359105	84.5477063941829	97.6029403428228	1.05266829129807e-21
"SAMPLE401"	0.999999068064667	1	12.0444264307376	20.9294214499748	218.864948627653	123.779060562279	70.3821429293565	0
"SAMPLE542"	0.999999068064667	1	17.4004965378496	0	234.292755156929	115.389552743265	78.9171955619565	0
"SAMPLE573"	0.999999068064667	1	17.3587800198567	16.9341086693224	203.674316086404	135.263954353445	72.7688408709726	9.12174238241294e-22
"SAMPLE612"	0.999999068064667	1	14.757776270335	13.9665341038309	204.902431423795	140.739005444549	71.6342527574899	2.04540148266039e-21
"SAMPLE804"	0.999999068064667	1	14.0221897454353	0	250.238344139155	101.557604873002	80.1818612424078	0
"SAMPLE831"	0.999999068064667	1	15.040230689251	0	240.4670069813	98.0067885044561	92.4859738249924	0
"SAMPLE962"	0.999999068064667	1	10.7716311317431	0	261.461620875737	85.6181968262021	88.1485511663177	0
"SAMPLE792"	0.999999087686556	1	18.8217911078586	30.0093111457873	196.811584169296	118.079475337787	82.2778382392711	4.36458064172267e-22
"SAMPLE331"	0.999999107739849	1	13.9196670887549	0	222.745559736969	118.760410445379	90.574362728897	0
"SAMPLE353"	0.999999107739849	1	20.797154021942	0	229.449416873863	94.7154299164181	101.037999187777	0
"SAMPLE523"	0.999999107739849	1	14.3179521532459	17.1469360607075	211.639836537027	149.467608842353	53.4276664066664	3.70708276853692e-21
